,Pclass,Alone,Fare,Parch,Family_Size,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Survived
443,2,0,26.0,0,2,0.0,1.0,0.0,0.0,1.0,0
444,3,0,7.925,0,2,1.0,0.0,0.0,0.0,1.0,0
445,3,1,18.7875,0,1,0.0,1.0,1.0,0.0,0.0,0
446,2,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0
447,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
448,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
449,3,1,16.1,0,1,0.0,1.0,0.0,0.0,1.0,0
451,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
452,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
453,1,0,78.85,0,2,0.0,1.0,0.0,0.0,1.0,0
454,3,0,16.1,0,2,0.0,1.0,0.0,0.0,1.0,0
455,1,0,71.0,1,3,0.0,1.0,0.0,0.0,1.0,0
456,3,0,20.25,1,3,0.0,1.0,0.0,0.0,1.0,0
457,1,0,53.1,0,2,0.0,1.0,0.0,0.0,1.0,0
458,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,0
459,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,0
460,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
461,3,1,7.7958,0,1,0.0,1.0,0.0,0.0,1.0,0
462,2,1,11.5,0,1,0.0,1.0,0.0,0.0,1.0,0
463,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
464,3,1,14.5,0,1,0.0,1.0,0.0,0.0,1.0,0
465,3,1,7.125,0,1,0.0,1.0,0.0,0.0,1.0,0
466,3,1,7.775,0,1,0.0,1.0,0.0,0.0,1.0,0
467,1,1,39.6,0,1,0.0,1.0,1.0,0.0,0.0,0
468,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,0
469,3,0,24.15,0,2,0.0,1.0,0.0,1.0,0.0,0
470,3,1,8.3625,0,1,0.0,1.0,0.0,0.0,1.0,0
471,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,0
472,3,1,7.8542,0,1,0.0,1.0,0.0,0.0,1.0,0
473,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,0
474,3,1,7.225,0,1,0.0,1.0,1.0,0.0,0.0,0
475,3,1,7.75,0,1,0.0,1.0,0.0,0.0,1.0,0
476,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,0
477,3,1,7.7375,0,1,0.0,1.0,0.0,1.0,0.0,0
478,1,1,30.0,0,1,0.0,1.0,0.0,0.0,1.0,0
480,3,1,7.05,0,1,0.0,1.0,0.0,0.0,1.0,0
481,3,1,7.25,0,1,0.0,1.0,0.0,0.0,1.0,0
483,1,1,79.2,0,1,0.0,1.0,1.0,0.0,0.0,0
484,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,0
485,2,1,26.0,0,1,0.0,1.0,0.0,0.0,1.0,0
487,1,1,30.6958,0,1,0.0,1.0,1.0,0.0,0.0,0
488,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
489,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
490,3,1,7.2292,0,1,0.0,1.0,1.0,0.0,0.0,0
491,3,0,24.15,1,3,1.0,0.0,0.0,0.0,1.0,0
492,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
493,3,1,7.775,0,1,0.0,1.0,0.0,0.0,1.0,0
494,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0
495,3,1,7.775,0,1,1.0,0.0,0.0,0.0,1.0,0
496,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
497,3,1,7.8875,0,1,0.0,1.0,0.0,0.0,1.0,0
498,3,1,24.15,0,1,0.0,1.0,0.0,0.0,1.0,0
499,2,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0
501,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
502,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0
503,3,1,7.925,0,1,1.0,0.0,0.0,0.0,1.0,0
504,2,0,37.0042,1,3,0.0,1.0,1.0,0.0,0.0,0
505,3,1,6.45,0,1,0.0,1.0,0.0,0.0,1.0,0
507,1,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,0
509,3,1,6.95,0,1,0.0,1.0,0.0,1.0,0.0,0
510,3,1,56.4958,0,1,0.0,1.0,0.0,0.0,1.0,0
511,3,1,7.2292,0,1,0.0,1.0,1.0,0.0,0.0,0
512,3,1,7.8542,0,1,0.0,1.0,0.0,0.0,1.0,0
513,3,1,8.3,0,1,0.0,1.0,0.0,0.0,1.0,0
514,3,1,8.6625,0,1,0.0,1.0,0.0,0.0,1.0,0
515,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,0
516,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,0
517,2,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0
518,3,1,6.4375,0,1,0.0,1.0,1.0,0.0,0.0,0
519,3,1,8.6625,0,1,0.0,1.0,0.0,0.0,1.0,0
520,3,1,7.55,0,1,0.0,1.0,0.0,0.0,1.0,0
522,3,1,7.8958,0,1,0.0,1.0,1.0,0.0,0.0,0
523,2,0,33.0,1,2,0.0,1.0,0.0,0.0,1.0,0
525,3,1,7.775,0,1,0.0,1.0,0.0,0.0,1.0,0
526,3,0,15.2458,1,3,1.0,0.0,1.0,0.0,0.0,0
527,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,0
528,3,1,7.2292,0,1,0.0,1.0,1.0,0.0,0.0,0
529,3,0,14.1083,0,3,0.0,1.0,0.0,0.0,1.0,0
530,2,0,11.5,0,2,0.0,1.0,0.0,0.0,1.0,0
532,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
533,1,1,50.4958,0,1,0.0,1.0,0.0,0.0,1.0,0
534,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,0
535,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
536,1,1,5.0,0,1,0.0,1.0,0.0,0.0,1.0,0
537,3,1,9.0,0,1,0.0,1.0,0.0,0.0,1.0,0
538,3,1,9.8458,0,1,0.0,1.0,0.0,0.0,1.0,0
539,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
540,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
541,3,1,7.8958,0,1,0.0,1.0,0.0,0.0,1.0,0
542,3,1,10.5167,0,1,1.0,0.0,0.0,0.0,1.0,0
543,2,1,10.5,0,1,0.0,1.0,0.0,0.0,1.0,0
544,3,1,7.05,0,1,0.0,1.0,0.0,0.0,1.0,0
546,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,0
548,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,0
549,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,1
550,1,0,63.3583,1,2,0.0,1.0,1.0,0.0,0.0,1
551,3,0,7.8542,0,2,1.0,0.0,0.0,0.0,1.0,1
553,3,1,7.7958,0,1,0.0,1.0,0.0,0.0,1.0,1
554,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
557,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
558,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
559,3,1,8.0292,0,1,1.0,0.0,0.0,1.0,0.0,1
560,3,0,16.7,2,3,1.0,0.0,0.0,0.0,1.0,1
561,3,0,15.2458,2,3,1.0,0.0,1.0,0.0,0.0,1
562,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
563,3,1,0.0,0,1,0.0,1.0,0.0,0.0,1.0,1
564,3,0,17.4,0,2,1.0,0.0,0.0,0.0,1.0,1
565,1,1,25.9292,0,1,1.0,0.0,0.0,0.0,1.0,1
566,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
568,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
569,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
570,3,1,7.775,0,1,1.0,0.0,0.0,0.0,1.0,1
573,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
575,1,0,71.0,2,3,1.0,0.0,0.0,0.0,1.0,1
576,3,1,7.775,0,1,0.0,1.0,0.0,0.0,1.0,1
577,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
578,2,0,26.0,1,3,0.0,1.0,0.0,0.0,1.0,1
579,3,1,7.7333,0,1,1.0,0.0,0.0,1.0,0.0,1
580,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
581,2,1,12.65,0,1,1.0,0.0,0.0,0.0,1.0,1
582,3,1,56.4958,0,1,0.0,1.0,0.0,0.0,1.0,1
583,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
584,2,0,13.8583,0,2,1.0,0.0,1.0,0.0,0.0,1
585,2,0,13.0,2,3,1.0,0.0,0.0,0.0,1.0,1
586,1,0,52.5542,0,2,0.0,1.0,0.0,0.0,1.0,1
587,3,1,7.2292,0,1,1.0,0.0,1.0,0.0,0.0,1
588,2,0,26.0,1,3,0.0,1.0,0.0,0.0,1.0,1
589,1,0,71.2833,0,2,1.0,0.0,1.0,0.0,0.0,1
590,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,1
591,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
592,1,1,26.2875,0,1,0.0,1.0,0.0,0.0,1.0,1
593,3,1,7.7958,0,1,0.0,1.0,0.0,0.0,1.0,1
595,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
596,2,1,15.75,0,1,1.0,0.0,0.0,0.0,1.0,1
597,3,1,56.4958,0,1,0.0,1.0,0.0,0.0,1.0,1
600,1,0,52.5542,1,3,0.0,1.0,0.0,0.0,1.0,1
601,1,0,51.8625,0,2,1.0,0.0,0.0,0.0,1.0,1
602,3,0,11.1333,1,3,0.0,1.0,0.0,0.0,1.0,1
603,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
605,1,0,77.9583,0,2,1.0,0.0,0.0,0.0,1.0,1
607,1,0,78.2667,0,2,1.0,0.0,1.0,0.0,0.0,1
609,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
610,1,0,49.5,2,3,1.0,0.0,1.0,0.0,0.0,1
612,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,1
613,3,0,15.85,0,2,1.0,0.0,0.0,0.0,1.0,1
614,2,0,36.75,1,3,0.0,1.0,0.0,0.0,1.0,1
616,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
618,3,0,16.7,2,3,1.0,0.0,0.0,0.0,1.0,1
619,1,1,69.3,0,1,1.0,0.0,1.0,0.0,0.0,1
621,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
623,1,0,76.7292,0,2,0.0,1.0,1.0,0.0,0.0,1
625,2,0,37.0042,2,3,0.0,1.0,1.0,0.0,0.0,1
626,3,1,7.7875,0,1,1.0,0.0,0.0,1.0,0.0,1
627,2,0,30.0,1,3,1.0,0.0,0.0,0.0,1.0,1
629,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
630,1,0,39.6,0,2,1.0,0.0,1.0,0.0,0.0,1
631,2,1,12.65,0,1,1.0,0.0,0.0,0.0,1.0,1
632,1,0,78.2667,0,2,1.0,0.0,1.0,0.0,0.0,1
633,1,1,27.7208,0,1,1.0,0.0,1.0,0.0,0.0,1
634,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
635,3,1,8.1125,0,1,0.0,1.0,0.0,0.0,1.0,1
636,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
639,3,1,7.4958,0,1,1.0,0.0,0.0,0.0,1.0,1
640,1,1,30.0,0,1,0.0,1.0,0.0,0.0,1.0,1
641,1,1,49.5042,0,1,1.0,0.0,1.0,0.0,0.0,1
643,1,0,56.9292,0,2,0.0,1.0,1.0,0.0,0.0,1
644,2,1,26.0,0,1,1.0,0.0,0.0,0.0,1.0,1
645,1,0,49.5,2,3,1.0,0.0,1.0,0.0,0.0,1
646,3,1,9.8417,0,1,1.0,0.0,0.0,0.0,1.0,1
647,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
648,3,1,56.4958,0,1,0.0,1.0,0.0,0.0,1.0,1
651,3,1,7.7958,0,1,0.0,1.0,0.0,0.0,1.0,1
652,1,0,52.0,0,2,1.0,0.0,0.0,0.0,1.0,1
653,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
655,1,0,39.6,0,2,1.0,0.0,1.0,0.0,0.0,1
656,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
657,1,1,26.55,0,1,1.0,0.0,0.0,0.0,1.0,1
658,1,1,30.0,0,1,0.0,1.0,0.0,0.0,1.0,1
660,3,0,15.9,1,3,0.0,1.0,0.0,0.0,1.0,1
661,1,0,55.0,1,2,1.0,0.0,0.0,0.0,1.0,1
662,3,1,9.8417,0,1,1.0,0.0,0.0,0.0,1.0,1
663,1,1,77.9583,0,1,1.0,0.0,0.0,0.0,1.0,1
664,2,0,23.0,1,2,1.0,0.0,0.0,0.0,1.0,1
667,1,1,76.7292,0,1,0.0,1.0,1.0,0.0,0.0,1
668,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
669,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
670,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
671,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
672,3,0,12.475,1,2,1.0,0.0,0.0,0.0,1.0,1
674,1,0,53.1,0,2,1.0,0.0,0.0,0.0,1.0,1
675,3,0,11.2417,0,2,0.0,1.0,1.0,0.0,0.0,1
676,1,0,52.5542,0,2,0.0,1.0,0.0,0.0,1.0,1
678,2,0,13.0,2,3,1.0,0.0,0.0,0.0,1.0,1
680,2,0,23.0,1,2,1.0,0.0,0.0,0.0,1.0,1
681,1,1,77.9583,0,1,1.0,0.0,0.0,0.0,1.0,1
682,1,0,57.0,0,2,1.0,0.0,0.0,0.0,1.0,1
683,3,0,12.475,1,2,0.0,1.0,0.0,0.0,1.0,1
684,3,1,7.8958,0,1,0.0,1.0,1.0,0.0,0.0,1
685,3,1,8.05,0,1,0.0,1.0,0.0,0.0,1.0,1
686,3,1,7.775,0,1,0.0,1.0,0.0,0.0,1.0,1
687,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
688,2,0,29.0,1,3,1.0,0.0,0.0,0.0,1.0,1
689,3,1,7.775,0,1,0.0,1.0,0.0,0.0,1.0,1
692,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
693,1,1,30.0,0,1,0.0,1.0,1.0,0.0,0.0,1
695,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
696,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
697,2,1,12.65,0,1,1.0,0.0,0.0,0.0,1.0,1
699,1,1,56.9292,0,1,1.0,0.0,1.0,0.0,0.0,1
700,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
701,1,0,52.0,0,2,0.0,1.0,0.0,0.0,1.0,1
702,3,0,23.25,0,3,1.0,0.0,0.0,1.0,0.0,1
703,3,1,7.225,0,1,1.0,0.0,1.0,0.0,0.0,1
704,1,0,52.5542,1,3,1.0,0.0,0.0,0.0,1.0,1
705,3,0,11.2417,0,2,1.0,0.0,1.0,0.0,0.0,1
706,3,1,8.6625,0,1,0.0,1.0,0.0,0.0,1.0,1
707,1,1,30.5,0,1,0.0,1.0,0.0,0.0,1.0,1
708,1,0,57.0,0,2,1.0,0.0,0.0,0.0,1.0,1
710,3,0,24.15,0,2,1.0,0.0,0.0,1.0,0.0,1
714,1,1,78.85,0,1,1.0,0.0,0.0,0.0,1.0,1
715,1,0,77.9583,0,2,1.0,0.0,0.0,0.0,1.0,1
717,3,0,12.475,1,2,1.0,0.0,0.0,0.0,1.0,1
718,2,0,26.0,1,2,1.0,0.0,0.0,0.0,1.0,1
719,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
721,2,0,13.0,2,3,1.0,0.0,0.0,0.0,1.0,1
723,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
724,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
725,3,0,12.2875,1,2,1.0,0.0,0.0,0.0,1.0,1
726,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
727,3,1,56.4958,0,1,0.0,1.0,0.0,0.0,1.0,1
728,1,1,49.5042,0,1,1.0,0.0,1.0,0.0,0.0,1
729,2,1,13.7917,0,1,1.0,0.0,1.0,0.0,0.0,1
731,3,1,7.775,0,1,0.0,1.0,0.0,0.0,1.0,1
732,3,1,7.55,0,1,1.0,0.0,0.0,0.0,1.0,1
733,3,1,7.75,0,1,1.0,0.0,0.0,0.0,1.0,1
734,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
736,1,0,52.0,0,2,1.0,0.0,0.0,0.0,1.0,1
737,2,0,18.75,1,3,0.0,1.0,0.0,0.0,1.0,1
738,2,0,26.0,1,3,0.0,1.0,0.0,0.0,1.0,1
739,3,1,7.8542,0,1,1.0,0.0,0.0,0.0,1.0,1
740,2,0,26.0,0,2,0.0,1.0,0.0,0.0,1.0,1
741,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,1
742,2,0,26.25,1,3,1.0,0.0,0.0,0.0,1.0,1
743,1,1,30.0,0,1,1.0,0.0,0.0,0.0,1.0,1
744,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
745,1,0,52.0,0,2,0.0,1.0,0.0,0.0,1.0,1
748,2,0,14.5,2,3,1.0,0.0,0.0,0.0,1.0,1
749,1,0,55.0,1,2,1.0,0.0,0.0,0.0,1.0,1
751,1,0,55.9,0,2,1.0,0.0,0.0,0.0,1.0,1
752,2,0,26.25,1,3,1.0,0.0,0.0,0.0,1.0,1
754,3,0,13.4167,1,2,1.0,0.0,1.0,0.0,0.0,1
755,2,0,26.0,1,2,1.0,0.0,0.0,0.0,1.0,1
756,2,1,12.35,0,1,1.0,0.0,0.0,1.0,0.0,1
758,1,1,79.2,0,1,1.0,0.0,1.0,0.0,0.0,1
760,3,0,11.2417,0,2,0.0,1.0,1.0,0.0,0.0,1
761,3,1,9.8417,0,1,1.0,0.0,0.0,0.0,1.0,1
763,3,1,7.925,0,1,1.0,0.0,0.0,0.0,1.0,1
764,1,0,49.5,2,3,1.0,0.0,1.0,0.0,0.0,1
765,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
767,1,0,52.5542,0,2,0.0,1.0,0.0,0.0,1.0,1
768,2,0,29.0,2,3,0.0,1.0,0.0,0.0,1.0,1
769,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
770,2,0,23.0,1,2,1.0,0.0,0.0,0.0,1.0,1
771,1,1,26.55,0,1,1.0,0.0,0.0,0.0,1.0,1
772,1,0,51.4792,0,3,1.0,0.0,0.0,0.0,1.0,1
773,1,0,39.4,1,2,1.0,0.0,0.0,0.0,1.0,1
774,1,0,77.9583,0,2,1.0,0.0,0.0,0.0,1.0,1
775,2,0,33.0,1,2,1.0,0.0,0.0,0.0,1.0,1
777,3,0,11.1333,2,3,1.0,0.0,0.0,0.0,1.0,1
778,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
780,1,0,52.0,0,2,1.0,0.0,0.0,0.0,1.0,1
781,1,1,69.3,0,1,1.0,0.0,1.0,0.0,0.0,1
784,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
785,3,0,20.525,2,3,0.0,1.0,0.0,0.0,1.0,1
788,3,1,7.7333,0,1,1.0,0.0,0.0,1.0,0.0,1
789,3,0,12.2875,1,2,1.0,0.0,0.0,0.0,1.0,1
790,1,0,52.0,0,2,0.0,1.0,0.0,0.0,1.0,1
791,2,0,23.0,1,2,1.0,0.0,0.0,0.0,1.0,1
794,1,1,25.9292,0,1,1.0,0.0,0.0,0.0,1.0,1
795,1,0,57.9792,1,2,1.0,0.0,1.0,0.0,0.0,1
796,1,0,76.7292,0,2,1.0,0.0,1.0,0.0,0.0,1
797,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
798,2,1,15.75,0,1,1.0,0.0,0.0,0.0,1.0,1
800,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
801,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
803,1,1,26.2875,0,1,0.0,1.0,0.0,0.0,1.0,1
805,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
807,3,1,7.8292,0,1,1.0,0.0,0.0,1.0,0.0,1
808,1,0,39.6,0,2,1.0,0.0,1.0,0.0,0.0,1
809,1,0,56.9292,0,2,0.0,1.0,1.0,0.0,0.0,1
810,3,0,12.475,1,2,0.0,1.0,0.0,0.0,1.0,1
812,1,0,75.25,0,2,1.0,0.0,1.0,0.0,0.0,1
814,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
815,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
817,3,1,7.1417,0,1,0.0,1.0,0.0,0.0,1.0,1
818,3,0,20.525,1,3,1.0,0.0,0.0,0.0,1.0,1
819,2,0,26.0,1,2,1.0,0.0,0.0,0.0,1.0,1
820,3,1,7.2292,0,1,1.0,0.0,1.0,0.0,0.0,1
822,2,1,21.0,0,1,1.0,0.0,0.0,0.0,1.0,1
823,2,1,13.5,0,1,1.0,0.0,0.0,0.0,1.0,1
824,3,1,56.4958,0,1,0.0,1.0,0.0,0.0,1.0,1
827,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
828,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
829,3,1,7.7375,0,1,1.0,0.0,0.0,1.0,0.0,1
830,3,1,7.8792,0,1,1.0,0.0,0.0,1.0,0.0,1
832,3,0,15.9,1,3,0.0,1.0,0.0,0.0,1.0,1
834,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
835,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
836,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
837,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
839,1,1,80.0,0,1,1.0,0.0,0.0,0.0,1.0,1
840,2,1,13.7917,0,1,1.0,0.0,1.0,0.0,0.0,1
843,3,1,6.975,0,1,0.0,1.0,0.0,0.0,1.0,1
846,1,1,26.2875,0,1,0.0,1.0,0.0,0.0,1.0,1
847,3,0,22.3583,2,3,1.0,0.0,1.0,0.0,0.0,1
848,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
849,3,0,8.5167,1,2,0.0,1.0,1.0,0.0,0.0,1
850,2,1,13.0,0,1,1.0,0.0,0.0,0.0,1.0,1
851,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
852,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
853,3,0,22.3583,1,3,1.0,0.0,1.0,0.0,0.0,1
854,2,0,18.75,1,3,0.0,1.0,0.0,0.0,1.0,1
859,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
860,2,1,12.35,0,1,1.0,0.0,0.0,1.0,0.0,1
861,3,1,7.1417,0,1,0.0,1.0,0.0,0.0,1.0,1
862,1,0,52.0,0,2,1.0,0.0,0.0,0.0,1.0,1
863,3,0,7.8542,0,2,1.0,0.0,0.0,0.0,1.0,1
864,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
866,3,0,11.1333,1,3,0.0,1.0,0.0,0.0,1.0,1
867,2,0,26.0,0,2,1.0,0.0,0.0,0.0,1.0,1
868,3,0,14.4542,0,2,1.0,0.0,1.0,0.0,0.0,1
869,2,0,26.25,2,3,1.0,0.0,0.0,0.0,1.0,1
870,2,1,13.5,0,1,1.0,0.0,0.0,0.0,1.0,1
871,3,1,7.7333,0,1,1.0,0.0,0.0,1.0,0.0,1
873,3,0,11.1333,1,3,1.0,0.0,0.0,0.0,1.0,1
874,1,1,26.55,0,1,0.0,1.0,1.0,0.0,0.0,1
875,2,1,33.0,0,1,1.0,0.0,0.0,0.0,1.0,1
876,3,1,7.925,0,1,1.0,0.0,0.0,0.0,1.0,1
877,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
879,1,1,69.3,0,1,1.0,0.0,1.0,0.0,0.0,1
880,3,1,7.75,0,1,0.0,1.0,0.0,1.0,0.0,1
881,1,1,79.2,0,1,1.0,0.0,1.0,0.0,0.0,1
882,3,0,15.7417,1,3,0.0,1.0,1.0,0.0,0.0,1
884,3,1,8.6833,0,1,1.0,0.0,0.0,0.0,1.0,1
885,3,1,7.925,0,1,0.0,1.0,0.0,0.0,1.0,1
886,3,1,12.475,0,1,1.0,0.0,0.0,0.0,1.0,1
887,3,1,7.4958,0,1,1.0,0.0,0.0,0.0,1.0,1
888,3,0,15.5,0,2,1.0,0.0,0.0,1.0,0.0,1
889,2,1,13.7917,0,1,1.0,0.0,1.0,0.0,0.0,1
891,2,0,14.5,2,3,1.0,0.0,0.0,0.0,1.0,1
894,3,0,12.475,1,2,0.0,1.0,0.0,0.0,1.0,1
896,3,0,22.025,2,3,1.0,0.0,0.0,0.0,1.0,1
898,1,0,55.0,1,2,1.0,0.0,0.0,0.0,1.0,1
899,1,1,26.2875,0,1,0.0,1.0,0.0,0.0,1.0,1
900,1,1,30.5,0,1,0.0,1.0,0.0,0.0,1.0,1
902,1,0,52.5542,1,3,0.0,1.0,0.0,0.0,1.0,1
903,1,0,57.0,0,2,0.0,1.0,0.0,0.0,1.0,1
905,3,0,15.7417,1,3,0.0,1.0,1.0,0.0,0.0,1
906,1,1,80.0,0,1,1.0,0.0,0.0,0.0,1.0,1
907,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
908,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
910,3,1,7.4958,0,1,1.0,0.0,0.0,0.0,1.0,1
911,3,1,9.5,0,1,0.0,1.0,0.0,0.0,1.0,1
912,2,1,13.0,0,1,0.0,1.0,0.0,0.0,1.0,1
914,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
915,1,0,52.0,0,2,0.0,1.0,0.0,0.0,1.0,1
916,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
917,3,0,15.9,1,3,0.0,1.0,0.0,0.0,1.0,1
919,3,0,9.35,1,2,1.0,0.0,0.0,0.0,1.0,1
920,2,1,10.5,0,1,1.0,0.0,0.0,0.0,1.0,1
922,1,1,26.55,0,1,0.0,1.0,0.0,0.0,1.0,1
923,1,1,26.55,0,1,0.0,1.0,1.0,0.0,0.0,1
925,3,1,7.775,0,1,1.0,0.0,0.0,0.0,1.0,1
927,1,1,35.5,0,1,0.0,1.0,1.0,0.0,0.0,1
928,1,0,57.9792,1,2,1.0,0.0,1.0,0.0,0.0,1
929,3,0,16.7,1,3,1.0,0.0,0.0,0.0,1.0,1
930,3,0,20.525,2,3,0.0,1.0,0.0,0.0,1.0,1
931,3,1,7.75,0,1,1.0,0.0,0.0,1.0,0.0,1
932,3,1,12.475,0,1,1.0,0.0,0.0,0.0,1.0,1
934,3,1,7.65,0,1,1.0,0.0,0.0,0.0,1.0,1
935,3,0,15.7417,1,3,0.0,1.0,1.0,0.0,0.0,1
937,1,1,25.9292,0,1,1.0,0.0,0.0,0.0,1.0,1
939,1,1,30.0,0,1,0.0,1.0,0.0,0.0,1.0,1
